"<h4>Email Reply Example</h4>||||||<pre>Order Overdue||||||Transaction {{ name }} has exceeded Due Date. Please take necessary action.||||||Details||||||- Customer: {{ customer }}|||- Amount: {{ grand_total }}|||</pre>||||||<h4>How to get fieldnames</h4>||||||<p>The fieldnames you can use in your email template are the fields in the document from which you are sending the email. You can find out the fields of any documents via Setup &gt; Customize Form View and selecting the document type (e.g. Sales Invoice)</p>||||||<h4>Templating</h4>||||||<p>Templates are compiled using the Jinja Templating Language. To learn more about Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">read this documentation.</a></p>|||","<h4> مثال للرد بالبريد الإلكتروني </ h4> |||||| <pre> تأخر الطلب |||||| المعاملة {{name}} قد تجاوز تاريخ الاستحقاق. الرجاء اتخاذ الإجراء اللازم. |||||| التفاصيل |||||| - العميل: {{customer}} ||| - المبلغ: {{grand_total}} ||| </pre> |||||| <h4> كيفية الحصول على أسماء الحقول </ h4> |||||| <p> أسماء الحقول التي يمكنك استخدامها في نموذج البريد الإلكتروني الخاص بك هي الحقول الموجودة في المستند الذي ترسل البريد الإلكتروني منه. يمكنك رقمة الحقول الخاصة بأي مستندات عبر الإعداد & GT. تخصيص عرض النموذج واختيار نوع المستند (مثل فاتورة المبيعات) </ p> ||| لرقمة المزيد حول Jinja ، <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/""> اقرأ هذه الوثائق. </a> </p> |||"
"<h4>Standard Terms and Conditions Example</h4>||||||<pre>Delivery Terms for Order number {{ name }}||||||-Order Date : {{ transaction_date }} |||-Expected Delivery Date : {{ delivery_date }}|||</pre>||||||<h4>How to get fieldnames</h4>||||||<p>The fieldnames you can use in your email template are the fields in the document from which you are sending the email. You can find out the fields of any documents via Setup &gt; Customize Form View and selecting the document type (e.g. Sales Invoice)</p>||||||<h4>Templating</h4>||||||<p>Templates are compiled using the Jinja Templating Language. To learn more about Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">read this documentation.</a></p>","<h4> مثال على الشروط والأحكام القياسية </ h4> |||||| <pre> شروط التسليم لرقم الطلب {{name}} |||||| -تاريخ الطلب: {{transaction_date}} ||| - تاريخ التسليم المتوقع: {{delivery_date}} ||| </pre> ||||| <h4> كيفية الحصول على أسماء الحقول </ h4> |||||| <p> أسماء الحقول التي يمكنك استخدامها في بريدك الإلكتروني النموذج هي الحقول الموجودة في المستند الذي ترسل منه البريد الإلكتروني. يمكنك رقمة الحقول الخاصة بأي مستندات عبر الإعداد & GT. تخصيص عرض النموذج واختيار نوع المستند (مثل فاتورة المبيعات) </ p> ||| لرقمة المزيد حول Jinja ، <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/""> اقرأ هذه الوثائق. </a> </p>"
"<h5 class=""text-muted uppercase"">Or</h5>","<h5 class = ""text-muted uppercase""> أو </ h5>"
<h5>Message Example</h5>||||||<pre>&lt;h3&gt;Order Overdue&lt;/h3&gt;||||||&lt;p&gt;Transaction {{ doc.name }} has exceeded Due Date. Please take necessary action.&lt;/p&gt;||||||&lt;!-- show last comment --&gt;|||{% if comments %}|||Last comment: {{ comments[-1].comment }} by {{ comments[-1].by }}|||{% endif %}||||||&lt;h4&gt;Details&lt;/h4&gt;||||||&lt;ul&gt;|||&lt;li&gt;Customer: {{ doc.customer }}|||&lt;li&gt;Amount: {{ doc.grand_total }}|||&lt;/ul&gt;|||</pre>,<h5> مثال للرسالة </ h5> |||||| <pre> & lt؛ h3 & gt؛ تأخر الطلب & lt؛ / h3 & gt؛ |||||| & lt؛ p & gt؛ تجاوزت المعاملة {{doc.name}} تاريخ الاستحقاق . الرجاء اتخاذ الإجراء اللازم. & lt؛ / p & gt؛ |||||| & lt؛! - إظهار آخر تعليق - & gt؛ ||| {٪ if comments٪} ||| التعليق الأخير: {{comments [-1] .comment}} بواسطة {{comments [-1] .by}} ||| {٪ endif٪} |||||| & lt؛ h4 & gt؛ التفاصيل & lt؛ / h4 & gt؛ |||||| & lt؛ ul & gt؛ | || & lt؛ li & gt؛ العميل: {{doc.customer}} ||| & lt؛ li & gt؛ Amount: {{doc.grand_total}} ||| & lt؛ / ul & gt؛ ||| </pre>
"<label class=""control-label"" style=""margin-bottom: 0px;"">Account Number Settings</label>","<label class = ""control-label"" style = ""margin-bottom: 0px؛""> إعدادات رقم الحساب </ label>"
"<label class=""control-label"" style=""margin-bottom: 0px;"">Amount In Words</label>","<label class = ""control-label"" style = ""margin-bottom: 0px؛""> المبلغ بالكلمات </ label>"
"<label class=""control-label"" style=""margin-bottom: 0px;"">Date Settings</label>","<label class = ""control-label"" style = ""margin-bottom: 0px؛""> إعدادات التاريخ </ label>"
"<p><strong>Condition Examples:</strong></p>|||<pre>doc.status==""Open""<br>doc.due_date==nowdate()<br>doc.total &gt; 40000|||</pre>","<p> <strong> أمثلة على الحالة: </ strong> </p> ||| <pre> doc.status == ""Open"" <br> doc.due_date == nowdate () <br> doc.total & gt؛ 40000 ||| </pre>"
"<p><strong>Condition Examples:</strong></p>|||<pre>doc.status==""Open""<br>doc.due_date==nowdate()<br>doc.total &gt; 40000|||</pre>|||","<p> <strong> أمثلة على الحالة: </ strong> </p> ||| <pre> doc.status == ""Open"" <br> doc.due_date == nowdate () <br> doc.total & gt؛ 40000 ||| </pre> |||"
"<p>Set context before rendering a template. Example:</p><p>|||</p><div><pre><code>|||context.project = frappe.get_doc(""Project"", frappe.form_dict.name)|||</code></pre></div>","<p> عيّن السياق قبل عرض النموذج. مثال: </p> <p> ||| </p> <div> <pre> <code> ||| context.project = frappe.get_doc (""Project""، frappe.form_dict.name) ||| < / code> </pre> </div>"
"<p>Your OTP secret on {0} has been reset. If you did not perform this reset and did not request it, please contact your System Administrator immediately.</p>",<p> تمت إعادة تعيين سر OTP الخاص بك على {0}. إذا لم تقم بإجراء إعادة التعيين هذه ولم تطلبها ، فالرجاء الاتصال بمسؤول النظام على الفور. </ p>
"<pre><code>doc.grand_total &gt; 0</code></pre>||||||<p>Conditions should be written in simple Python. Please use properties available in the form only.</p>|||<p>Allowed functions: |||</p><ul>|||<li>frappe.db.get_value</li>|||<li>frappe.db.get_list</li>|||<li>frappe.session</li>|||<li>frappe.utils.now_datetime</li>|||<li>frappe.utils.get_datetime</li>|||<li>frappe.utils.add_to_date</li>|||<li>frappe.utils.now</li>|||</ul>|||<p>Example: </p><pre><code>doc.creation &gt; frappe.utils.add_to_date(frappe.utils.now_datetime(), days=-5, as_string=True, as_datetime=True) </code></pre><p></p>",<pre> <code> doc.grand_total & gt؛ 0 </code> </pre> |||||| <p> يجب كتابة الشروط بلغة Python البسيطة. الرجاء استخدام الخصائص المتوفرة في النموذج فقط. </ p> ||| <p> الوظائف المسموح بها: ||| </p> <ul> ||| <li> frappe.db.get_value </li> ||| <li> frappe.db.get_list </li> ||| <li> frappe.session </li> ||| <li> frappe.utils.now_datetime </li> ||| <li> frappe.utils. get_datetime </li> ||| <li> frappe.utils.add_to_date </li> ||| <li> frappe.utils.now </li> ||| </ul> ||| <p> مثال: </p> <pre> <code> doc.creation & gt؛ frappe.utils.add_to_date (frappe.utils.now_datetime () ، days = -5 ، as_string = True ، as_datetime = True) </code> </pre> <p> </p>
"<pre><h5>Message Example</h5>||||||&lt;p&gt; Thank You for being a part of {{ doc.company }}! We hope you are enjoying the service.&lt;/p&gt;||||||&lt;p&gt; Please find enclosed the E Bill statement. The outstanding amount is {{ doc.grand_total }}.&lt;/p&gt;||||||&lt;p&gt; We don't want you to be spending time running around in order to pay for your Bill.<br>After all, life is beautiful and the time you have in hand should be spent to enjoy it!<br>So here are our little ways to help you get more time for life! &lt;/p&gt;||||||&lt;a href=""{{ payment_url }}""&gt; click here to pay &lt;/a&gt;||||||</pre>|||","<pre> <h5> مثال على رسالة </ h5> |||||| & lt؛ p & gt؛ شكرًا لك على كونك جزءًا من {{doc.company}}! نأمل أن تكون مستمتعًا بالخدمة. & lt؛ / p & gt؛ ||||| & lt؛ p & gt؛ يرجى الاطلاع مرفقًا على بيان الفاتورة الإلكترونية. المبلغ المستحق هو {{doc.grand_total}}. & lt؛ / p & gt؛ |||||| & lt؛ p & gt؛ لا نريدك أن تقضي وقتك في الجري لتسديد فاتورتك. <br> بعد كل شيء ، الحياة جميلة والوقت المتاح لك يجب أن يقضيه في الاستمتاع بها! <br> لذا ها هي طرق قليلة لمساعدتك في الحصول على مزيد من الوقت مدى الحياة! & lt؛ / p & gt؛ |||||| & lt؛ a href = ""{{payment_url}}"" & gt؛ انقر هنا للدفع & lt؛ / a & gt؛ |||||| </pre> |||"
"<pre><h5>Message Example</h5>||||||&lt;p&gt;Dear {{ doc.contact_person }},&lt;/p&gt;||||||&lt;p&gt;Requesting payment for {{ doc.doctype }}, {{ doc.name }} for {{ doc.grand_total }}.&lt;/p&gt;||||||&lt;a href=""{{ payment_url }}""&gt; click here to pay &lt;/a&gt;||||||</pre>|||","<pre> <h5> مثال للرسالة </ h5> |||||| & lt؛ p & gt؛ عزيزي {{doc.contact_person}} ، & lt؛ / p & gt؛ ||||| & lt؛ p & gt؛ طلب الدفع لـ { {doc.doctype}} ، {{doc.name}} لـ {{doc.grand_total}}. & lt؛ / p & gt؛ ||||| & lt؛ a href = ""{{payment_url}}"" & gt؛ انقر هنا للدفع & lt؛ / a & gt؛ |||||| </pre> |||"
A GSTIN must have 15 characters.,يجب أن يحتوي الرقم الضريبى على 15 حرفًا.
A customer must have primary contact email.,يجب أن يكون لدى العميل بريد إلكتروني للاتصال الأساسي.
A friendly reminder of an important date for our team.,تذكير ودي بموعد مهم لفريقنا.
A name by which you will identify this template. You can change this later.,الاسم الذي ستحدد من خلاله هذا النموذج. يمكنك تغيير هذا لاحقا.
A template with tax category {0} already exists. Only one template is allowed with each tax category,يوجد نموذج بفئة الضريبة {0} بالفعل. يُسمح بنموذج واحد فقط مع كل فئة ضريبية
AGE,العمر
API Key cannot be regenerated,لا يمكن إعادة إنشاء مفتاح API
AWB Number,رقم AWB
Abbreviation Rename Error,الاختصار إعادة تسمية خطأ
About,عن
About Us,معلومات عنا
Acceptance Criteria Formula,صيغة معايير القبول
Acceptance Criteria Value,قيمة معايير القبول
Accepted Qty in Stock UOM,الكمية المقبولة في المخزون وحدة القياس
Account Number Length,طول رقم الحساب
Account Opening Balance,رصيد فتح الحساب
Account for accepting donation payments,حساب لقبول مدفوعات التبرعات
Account for accepting membership payments,حساب لقبول مدفوعات العضوية
Account {0} already exists. Please enter a different name for your bank account.,الحساب {0} موجود بالفعل. الرجاء قيد اسم مختلف لحسابك البنكي.
Account {0} appears multiple times,يظهر الحساب {0} عدة مرات
Account: {0} does not exist,الحساب: {0} غير موجود
Accounting Dimension Filter,فلتر البعد المحاسبي
Accrual Type,نوع الاستحقاق
Accrued Interest,الفائدة المستحقة
Action If Quality Inspection Is Rejected,الإجراء إذا تم رفض فحص الجودة
Action If Same Rate is Not Maintained,الإجراء إذا لم يتم الحفاظ على نفس المعدل
Action Label,تسمية الأجراء
Action if Same Rate is Not Maintained Throughout Sales Cycle,الإجراء إذا لم يتم الحفاظ على نفس السعر طوال دورة المبيعات
Active Directory,دليل الأجراءات
Actual Balance Qty,كمية الرصيد الفعلي
Actual Manufactured Qty,كمية المصنعة الفعلية
Add / Edit Fields,إضافة / تحرير الحقول
Add Corrective Operation Cost in Finished Good Valuation,أضف تكلفة العملية التصحيحية في تقييم صنف المنتج التام
Add Multiple Service Units,إضافة وحدات خدمة متعددة
Add Or Deduct,أضف أو استقطع
Add Tags,اضف اشارة
Add Template,أضف نموذجا
Add a Filter,أضف فلتر
Add to Quote,أضف إلى عرض السعر
Add to this activity by mailing to {0},أضف إلى هذا النشاط بالبريد إلى {0}
Additional Discount Account,حساب الخصم الإضافي
Additional Information,معلومة اضافية
Additional Salary for referral bonus can only be created against Employee Referral with status {0},لا يمكن إنشاء راتب إضافي مقابل مكافأة الإحالة إلا مقابل إحالة الموظف بالحالة {0}
"Address Lines, City, Pincode, GSTIN are mandatory for address {}. Please set them and try again.",سطور العنوان ، المدينة ، الرمز الشخصي ، الرقم الضريبى إلزامية للعنوان {}. يرجى تعيينهم وحاول مرة أخرى.
Address lines and city is mandatory for address {}. Please set them and try again.,سطور العنوان والمدينة إلزامية للعنوان {}. يرجى تعيينهم وحاول مرة أخرى.
Adds a custom client script to a DocType,يضيف برنامجًا نصيًا مخصصًا للعميل إلى نوع DocType
Adjust Asset Value,ضبط قيمة الأصول
Adjustment (SAR),التعديل (ريال سعودي)
Admissions,القبول
Advance TDS account is mandatory for advance TDS deduction,حساب TDS مقدمًا إلزامي لخصم TDS مقدمًا
Advance Tax Account,حساب الضريبة المقدمة
Advance Taxes and Charges,الضرائب والرسوم المقدمة
Advance paid against {0} {1} cannot be greater than Grand Total {2},لا يمكن أن تكون الدفعة المقدمة من {0} {1} أكبر من الإجمالي الكلي {2}
Against Customer Order {0} dated {1},مقابل طلب العميل {0} بتاريخ {1}
Ageing Report based on,تقرير الأعمار على أساس
Agent Busy Message,رسالة وكيل مشغول
Agent Group,مجموعة الوكيل
Agent Unavailable Message,رسالة الوكيل غير متوفرة
"Aggregate group of **Items** into another **Item**. This is useful if you are bundling a certain **Items** into a package and you maintain stock of the packed **Items** and not the aggregate **Item**. ||||||The package **Item** will have ""Is Stock Item"" as ""No"" and ""Is Sales Item"" as ""Yes"".||||||For Example: If you are selling Laptops and Backpacks separately and have a special price if the customer buys both, then the Laptop + Backpack will be a new Product Bundle Item.||||||Note: BOM = Bill of Materials",مجموعة مجمّعة من ** الأصناف ** في ** صنف ** آخر. يكون هذا مفيدًا إذا كنت تقوم بتجميع ** أصناف ** معينة في حزمة وتحافظ على مخزون ** الأصناف ** المعبأة وليس التجميع ** الصنف **. ||| ||||| حقائب الظهر بشكل منفصل ولها سعر خاص إذا اشترى العميل كلاهما ، فإن حقيبة الكمبيوتر المحمول + حقيبة الظهر ستكون صنفًا جديدًا في حزمة المنتج. |||||| ملاحظة: BOM = فاتورة المواد
